[Peptides-func] task=multi_label level=graph metric=macro_ap (higher_is_better=True)
  Loading cached distance masks from ./data/Peptides-func/dist_masks/train.pkl
  Loading cached distance masks from ./data/Peptides-func/dist_masks/val.pkl
  Loading cached distance masks from ./data/Peptides-func/dist_masks/test.pkl
Head -> hop set assignment:
  head 0: [0, 1, 2, 3, 4, 5]
  head 1: [0, 6, 7, 8, 9, 10]
  head 2: [0, 11, 12, 13, 14, 15]
  head 3: [0, 16, 17, 18, 19, 20]
  head 4: [0, 21, 22, 23, 24, 25]
  head 5: [0, 26, 27, 28, 29, 30]
  head 6: [0, 31, 32, 33, 34, 35]
  head 7: [0, 36, 37, 38, 39]
trainable params: 0.255M
epoch 079 | 109.2s | train loss 0.1281 AP 0.8041 | val loss 0.2184 AP 0.6836 | test loss 0.2376 AP 0.6586 | best val 0.6913 (epoch 77, test 0.6647984163293781)
epoch 080 | 109.0s | train loss 0.1276 AP 0.8059 | val loss 0.2219 AP 0.6801 | test loss 0.2383 AP 0.6557 | best val 0.6913 (epoch 77, test 0.6647984163293781)
epoch 081 | 110.2s | train loss 0.1267 AP 0.8065 | val loss 0.2087 AP 0.6920 | test loss 0.2318 AP 0.6628 | best val 0.6920 (epoch 81, test 0.6627933818616907)
epoch 082 | 110.5s | train loss 0.1249 AP 0.8113 | val loss 0.2180 AP 0.6850 | test loss 0.2343 AP 0.6657 | best val 0.6920 (epoch 81, test 0.6627933818616907)
epoch 083 | 109.7s | train loss 0.1245 AP 0.8128 | val loss 0.2047 AP 0.6915 | test loss 0.2282 AP 0.6710 | best val 0.6920 (epoch 81, test 0.6627933818616907)
epoch 084 | 109.4s | train loss 0.1252 AP 0.8116 | val loss 0.2053 AP 0.6868 | test loss 0.2210 AP 0.6729 | best val 0.6920 (epoch 81, test 0.6627933818616907)
epoch 085 | 109.9s | train loss 0.1228 AP 0.8189 | val loss 0.2152 AP 0.6854 | test loss 0.2390 AP 0.6599 | best val 0.6920 (epoch 81, test 0.6627933818616907)
epoch 086 | 107.5s | train loss 0.1229 AP 0.8127 | val loss 0.2098 AP 0.6899 | test loss 0.2340 AP 0.6636 | best val 0.6920 (epoch 81, test 0.6627933818616907)
epoch 087 | 109.0s | train loss 0.1227 AP 0.8177 | val loss 0.2117 AP 0.6879 | test loss 0.2274 AP 0.6731 | best val 0.6920 (epoch 81, test 0.6627933818616907)
epoch 088 | 107.9s | train loss 0.1178 AP 0.8258 | val loss 0.2214 AP 0.6837 | test loss 0.2440 AP 0.6618 | best val 0.6920 (epoch 81, test 0.6627933818616907)
epoch 089 | 109.1s | train loss 0.1178 AP 0.8265 | val loss 0.2137 AP 0.6920 | test loss 0.2403 AP 0.6675 | best val 0.6920 (epoch 81, test 0.6627933818616907)
epoch 090 | 109.3s | train loss 0.1168 AP 0.8282 | val loss 0.2226 AP 0.6938 | test loss 0.2517 AP 0.6739 | best val 0.6938 (epoch 90, test 0.673863629241185)
epoch 091 | 107.0s | train loss 0.1156 AP 0.8331 | val loss 0.2217 AP 0.6935 | test loss 0.2418 AP 0.6747 | best val 0.6938 (epoch 90, test 0.673863629241185)
epoch 092 | 108.3s | train loss 0.1155 AP 0.8335 | val loss 0.2183 AP 0.6905 | test loss 0.2425 AP 0.6692 | best val 0.6938 (epoch 90, test 0.673863629241185)
epoch 093 | 109.3s | train loss 0.1142 AP 0.8335 | val loss 0.2444 AP 0.6878 | test loss 0.2648 AP 0.6676 | best val 0.6938 (epoch 90, test 0.673863629241185)
epoch 094 | 108.1s | train loss 0.1143 AP 0.8335 | val loss 0.2221 AP 0.6950 | test loss 0.2415 AP 0.6811 | best val 0.6950 (epoch 94, test 0.6810957242263029)
epoch 095 | 109.6s | train loss 0.1130 AP 0.8370 | val loss 0.2155 AP 0.6947 | test loss 0.2350 AP 0.6834 | best val 0.6950 (epoch 94, test 0.6810957242263029)
epoch 096 | 109.6s | train loss 0.1132 AP 0.8350 | val loss 0.2156 AP 0.6912 | test loss 0.2365 AP 0.6813 | best val 0.6950 (epoch 94, test 0.6810957242263029)
epoch 097 | 109.5s | train loss 0.1099 AP 0.8444 | val loss 0.2217 AP 0.6897 | test loss 0.2404 AP 0.6782 | best val 0.6950 (epoch 94, test 0.6810957242263029)
epoch 098 | 109.7s | train loss 0.1102 AP 0.8434 | val loss 0.2271 AP 0.6908 | test loss 0.2453 AP 0.6846 | best val 0.6950 (epoch 94, test 0.6810957242263029)
epoch 099 | 110.9s | train loss 0.1086 AP 0.8466 | val loss 0.2173 AP 0.6962 | test loss 0.2443 AP 0.6763 | best val 0.6962 (epoch 99, test 0.6762586363812432)
epoch 100 | 110.3s | train loss 0.1093 AP 0.8439 | val loss 0.2266 AP 0.6935 | test loss 0.2497 AP 0.6784 | best val 0.6962 (epoch 99, test 0.6762586363812432)
epoch 101 | 109.4s | train loss 0.1088 AP 0.8500 | val loss 0.2312 AP 0.6913 | test loss 0.2514 AP 0.6765 | best val 0.6962 (epoch 99, test 0.6762586363812432)
epoch 102 | 110.1s | train loss 0.1077 AP 0.8486 | val loss 0.2282 AP 0.6938 | test loss 0.2471 AP 0.6817 | best val 0.6962 (epoch 99, test 0.6762586363812432)
epoch 103 | 109.7s | train loss 0.1042 AP 0.8550 | val loss 0.2315 AP 0.6881 | test loss 0.2492 AP 0.6845 | best val 0.6962 (epoch 99, test 0.6762586363812432)
epoch 104 | 110.1s | train loss 0.1065 AP 0.8497 | val loss 0.2283 AP 0.6924 | test loss 0.2524 AP 0.6805 | best val 0.6962 (epoch 99, test 0.6762586363812432)
epoch 105 | 109.9s | train loss 0.1059 AP 0.8551 | val loss 0.2184 AP 0.6947 | test loss 0.2367 AP 0.6839 | best val 0.6962 (epoch 99, test 0.6762586363812432)
epoch 106 | 110.1s | train loss 0.1047 AP 0.8560 | val loss 0.2269 AP 0.6945 | test loss 0.2465 AP 0.6828 | best val 0.6962 (epoch 99, test 0.6762586363812432)
epoch 107 | 110.0s | train loss 0.1046 AP 0.8522 | val loss 0.2284 AP 0.6983 | test loss 0.2545 AP 0.6877 | best val 0.6983 (epoch 107, test 0.6877483530285252)
epoch 108 | 108.6s | train loss 0.1013 AP 0.8612 | val loss 0.2360 AP 0.6894 | test loss 0.2564 AP 0.6704 | best val 0.6983 (epoch 107, test 0.6877483530285252)
epoch 109 | 109.6s | train loss 0.1005 AP 0.8628 | val loss 0.2311 AP 0.6930 | test loss 0.2510 AP 0.6804 | best val 0.6983 (epoch 107, test 0.6877483530285252)
epoch 110 | 109.4s | train loss 0.1015 AP 0.8636 | val loss 0.2357 AP 0.6951 | test loss 0.2563 AP 0.6832 | best val 0.6983 (epoch 107, test 0.6877483530285252)
epoch 111 | 108.3s | train loss 0.1008 AP 0.8642 | val loss 0.2273 AP 0.6994 | test loss 0.2492 AP 0.6866 | best val 0.6994 (epoch 111, test 0.6865786335353526)
epoch 112 | 108.4s | train loss 0.0991 AP 0.8645 | val loss 0.2341 AP 0.7031 | test loss 0.2604 AP 0.6846 | best val 0.7031 (epoch 112, test 0.6846472978046465)
epoch 113 | 107.7s | train loss 0.1002 AP 0.8673 | val loss 0.2314 AP 0.6901 | test loss 0.2469 AP 0.6854 | best val 0.7031 (epoch 112, test 0.6846472978046465)
epoch 114 | 108.8s | train loss 0.0977 AP 0.8713 | val loss 0.2380 AP 0.7008 | test loss 0.2603 AP 0.6855 | best val 0.7031 (epoch 112, test 0.6846472978046465)
epoch 115 | 109.0s | train loss 0.0976 AP 0.8730 | val loss 0.2433 AP 0.6975 | test loss 0.2647 AP 0.6881 | best val 0.7031 (epoch 112, test 0.6846472978046465)
epoch 116 | 110.2s | train loss 0.0974 AP 0.8697 | val loss 0.2374 AP 0.7038 | test loss 0.2626 AP 0.6816 | best val 0.7038 (epoch 116, test 0.6815882238014741)
epoch 117 | 108.8s | train loss 0.0976 AP 0.8707 | val loss 0.2344 AP 0.7073 | test loss 0.2594 AP 0.6847 | best val 0.7073 (epoch 117, test 0.6846609011494096)
epoch 118 | 108.0s | train loss 0.0963 AP 0.8713 | val loss 0.2357 AP 0.6969 | test loss 0.2577 AP 0.6803 | best val 0.7073 (epoch 117, test 0.6846609011494096)
epoch 119 | 110.2s | train loss 0.0951 AP 0.8714 | val loss 0.2398 AP 0.6985 | test loss 0.2618 AP 0.6841 | best val 0.7073 (epoch 117, test 0.6846609011494096)
epoch 120 | 110.3s | train loss 0.0944 AP 0.8797 | val loss 0.2363 AP 0.7053 | test loss 0.2590 AP 0.6849 | best val 0.7073 (epoch 117, test 0.6846609011494096)
epoch 121 | 110.7s | train loss 0.0951 AP 0.8751 | val loss 0.2334 AP 0.7040 | test loss 0.2600 AP 0.6865 | best val 0.7073 (epoch 117, test 0.6846609011494096)
epoch 122 | 111.0s | train loss 0.0944 AP 0.8758 | val loss 0.2335 AP 0.6981 | test loss 0.2547 AP 0.6846 | best val 0.7073 (epoch 117, test 0.6846609011494096)
epoch 123 | 109.2s | train loss 0.0920 AP 0.8813 | val loss 0.2396 AP 0.6966 | test loss 0.2577 AP 0.6851 | best val 0.7073 (epoch 117, test 0.6846609011494096)
epoch 124 | 108.8s | train loss 0.0921 AP 0.8798 | val loss 0.2341 AP 0.6956 | test loss 0.2502 AP 0.6886 | best val 0.7073 (epoch 117, test 0.6846609011494096)
epoch 125 | 111.4s | train loss 0.0922 AP 0.8813 | val loss 0.2488 AP 0.6961 | test loss 0.2658 AP 0.6862 | best val 0.7073 (epoch 117, test 0.6846609011494096)
epoch 126 | 110.0s | train loss 0.0908 AP 0.8848 | val loss 0.2457 AP 0.7034 | test loss 0.2727 AP 0.6857 | best val 0.7073 (epoch 117, test 0.6846609011494096)
epoch 127 | 109.2s | train loss 0.0907 AP 0.8862 | val loss 0.2375 AP 0.6990 | test loss 0.2618 AP 0.6850 | best val 0.7073 (epoch 117, test 0.6846609011494096)
epoch 128 | 110.0s | train loss 0.0897 AP 0.8870 | val loss 0.2432 AP 0.7018 | test loss 0.2701 AP 0.6860 | best val 0.7073 (epoch 117, test 0.6846609011494096)
epoch 129 | 109.2s | train loss 0.0893 AP 0.8897 | val loss 0.2326 AP 0.7033 | test loss 0.2584 AP 0.6916 | best val 0.7073 (epoch 117, test 0.6846609011494096)
epoch 130 | 109.4s | train loss 0.0875 AP 0.8906 | val loss 0.2492 AP 0.7043 | test loss 0.2804 AP 0.6871 | best val 0.7073 (epoch 117, test 0.6846609011494096)
epoch 131 | 109.6s | train loss 0.0882 AP 0.8898 | val loss 0.2452 AP 0.7021 | test loss 0.2753 AP 0.6869 | best val 0.7073 (epoch 117, test 0.6846609011494096)
epoch 132 | 107.3s | train loss 0.0869 AP 0.8902 | val loss 0.2517 AP 0.6975 | test loss 0.2773 AP 0.6920 | best val 0.7073 (epoch 117, test 0.6846609011494096)
epoch 133 | 108.5s | train loss 0.0885 AP 0.8861 | val loss 0.2454 AP 0.6969 | test loss 0.2699 AP 0.6834 | best val 0.7073 (epoch 117, test 0.6846609011494096)
